PC1,PC2,target_fraud
-14178.371058636858,-1806.9162987821862,0
19602.456218212654,-3145.2769824412403,1
-9076.860161322089,9988.165026460258,0
-13463.340941587638,-893.8677794024325,0
-7953.939261146634,4891.765568785395,0
-11365.284264946979,-2442.105995784351,0
-12846.633579091806,-3184.1278818926785,0
2074.9072725624756,-8875.584841013195,0
-3679.1575064357185,-5120.2704126051885,0
39339.27718050798,5313.327022118288,1
-8040.577782532142,-3196.724261579361,0
-7630.485211690986,2088.158525202388,0
12810.589275808044,-4999.831076530118,0
21211.80008621284,10969.735328747607,0
-13074.7771689401,-2648.8052058043168,0
-10374.748693697933,2731.6509051835237,0
-2658.022731476265,-6167.32354544072,0
-3304.181546878448,9262.450583095771,0
-14175.284432147546,-2295.767760483861,0
-5812.710117452481,-5450.834811010025,0
-11690.290697405919,-1623.0672625368527,0
7822.5457556784895,80.90100798127833,0
14520.28320892082,4632.104776322432,0
6708.9855209830275,-9069.636582543213,0
-3248.554537890119,-4489.657167105283,0
19997.505901224882,-12187.871767637946,0
1113.870277363936,1953.906041038631,0
10926.73540735964,-10673.570071676331,0
4256.578525396955,3110.4227706145266,0
-11769.018082887778,-2507.297524309336,0
11354.34003869641,1597.1610893417374,0
-12335.38729576538,-2404.0961736327254,0
-11925.784314251965,1179.278551435994,0
-14264.327523539332,-1542.4178093944772,0
26407.778599785073,9423.996953386391,0
3230.064808929128,267.11442695666074,0
-240.9030152407904,-307.28986561497504,0
-7411.347373060271,9570.108258556525,0
13905.709028099893,7828.555590028858,0
-13990.158720838266,-1372.0173471882736,0
29451.253445730763,3666.1858693090035,1
-4523.60488657251,-598.36291434346,0
-4849.426423671161,24199.889596728866,0
-12107.61611931913,2302.9510870867516,0
-8150.634823449918,-4687.679016350912,0
-6973.286989607612,-4145.614507662238,0
-322.96541604097183,10213.952928495462,0
2570.634883635972,-577.0769173764766,0
-5243.202885445022,11229.739288779127,0
-751.3956440503844,-2258.325619923745,0
-5703.1513325883425,1924.3132946345586,0
4087.3269143764664,-5669.386511788821,0
8838.168012583617,10864.823591944441,0
36140.12647270061,2903.3896579139364,1
-7713.538484624526,-5504.182180964237,0
-3884.7699063653345,10973.440926865422,0
-14651.832060644114,-3100.2733668311234,0
-4692.364312219943,-6087.208485529951,1
-10816.818121924403,-3836.738293912038,0
-2488.548153176411,-4614.938581901163,0
29988.33089107916,3865.898232828027,1
-7694.643816814158,4785.052983677131,0
9891.57776805801,4277.431056579126,0
3392.519539103818,5640.594678823843,0
-12622.705927276576,-2618.087030372978,1
11099.444574954327,-6485.190084151626,0
10426.830887044049,12534.8783817059,0
15514.541982304432,6274.606453399736,1
19389.967313446083,-288.5560349258608,0
1750.4379534833752,4503.357615843171,0
-4378.670045105198,10878.070384938947,0
-12252.86877308237,4137.041554902744,1
-6172.313314413626,-1685.684013984163,1
4752.996234411963,12157.106781681492,0
-7617.399821975175,661.1937153562963,1
7612.083371860692,5836.926115064851,1
15055.453419806272,336.8932140001093,0
230.87215383422335,1264.3937611695437,0
14384.40013454598,5476.189603933231,1
29547.033843267316,6439.161214164882,1
14807.459406350394,-10625.724940580325,0
-7260.265563768043,-2568.565325407886,0
-9248.101241813636,-522.3054725695442,0
-9931.541811034034,7519.141685898041,0
-13164.021923692653,-1173.828340388555,0
-13663.978217615328,-2012.3122430548956,0
1707.5956696357753,-3444.7242533754347,0
-12763.978124519284,1138.68342302569,0
-9728.717394920928,3959.3768066703997,0
-3570.939146099483,-1801.2756588310008,0
-971.8111392304727,-2833.7074805715024,0
-11338.052788958308,6574.512569656541,0
-13871.255251477272,-924.5613600710913,0
-10896.55947643583,-187.0530867941602,0
18493.46272369271,11850.697512327546,0
-5905.322593263916,16053.362621408956,0
1821.8043041693454,2827.881829468306,0
16253.807587793985,-7864.123800221525,0
-2069.54130187396,-3278.6746973314207,1
-8184.328136996042,-1129.3390662517413,0
-7909.430080208632,14299.657715875077,0
-13107.453643206365,-2959.4852910641243,0
26817.06544584839,3661.661688426473,1
-13405.983666074144,-2673.5465084687794,0
22270.44460378198,-3616.6784066454225,0
15773.17058011489,-13583.119416846477,1
552.8278413752323,2495.529558583894,0
-10777.998372782553,-2831.197671432796,0
-1897.8434899103104,-7047.851560694015,0
656.4133079667772,-2337.654244774827,0
12811.404617617478,5977.709422711008,0
2946.525483798032,-3638.156919794165,0
-7130.611670302205,6228.196452540498,0
-8247.577316458035,-2889.109293582324,0
30367.69874698679,-11928.931023855152,1
27953.15322457609,-1704.6185923887683,1
-5541.644740160757,-2785.365705856377,1
3224.0138300618055,1674.5709760958234,0
-611.2427463238419,-3409.7737185222286,0
2013.572343399028,-7056.424435779429,0
-2148.836829830154,7630.854551708968,0
-9835.275841549152,-3850.901663279366,0
-12354.307838315335,-2200.187239963497,0
-11266.581802476208,-1196.8692886204742,0
-7408.819175110046,10568.528565388006,1
-13985.3981046963,-2250.0348453054044,0
-419.68051023136286,10917.832296883533,0
-7714.915025233758,-2928.415161191451,0
11896.930305762282,-5502.912775391038,1
-9012.555807848166,2348.7788880114585,1
-9699.586678564825,288.68121246680585,0
-5506.716703746535,-1286.7214793844996,0
23518.077824367756,2138.091998520629,1
-4312.481304654324,-5418.915824491644,0
4891.872837759514,488.92341472421367,0
20432.00992493846,8973.267264136646,1
7010.999630168764,16960.582015806835,0
13168.66266359965,-11940.421258938666,0
2222.039252165043,-7031.743734230569,0
15614.606088314686,48.708265873195614,0
-9413.01485540024,11197.599018688737,0
14688.32584569824,455.79905110822074,0
9733.766881972246,12441.61442489271,0
-14517.013314375252,-2103.263445672468,0
-12765.709059311057,278.7908711471214,0
-4963.749943736824,938.085627351933,0
-5581.5029877690595,-5890.018752161348,1
11961.269068881677,-7580.355521740362,0
1721.1889142986583,9222.415759519645,0
-11071.743597770565,1698.4321404352977,0
-5854.869035695254,-4395.227038206461,0
-9506.431412852031,1101.4147836302282,0
5764.449043285869,-8181.6952872093525,0
3733.074547463213,8358.337225487921,0
10763.641567320872,9548.38325734519,0
-11061.417629057198,1918.4047341826463,0
-7088.253226971209,1533.2100044696945,0
-559.0561642920693,4623.9286336939485,0
8264.406140943054,7986.571145815818,0
-12019.886120422465,-2029.7884653642848,0
6694.303381819613,1480.7175631414493,0
-5376.008048089832,5558.8171434832,0
1145.6192690681255,-3785.9657594575483,1
6654.788184494868,4798.84346795961,0
-11326.823671977356,4638.6013607558225,0
-584.8026663742567,-6963.339449549845,0
32831.5488932881,2074.1167318360103,1
-4956.894191076975,10377.3270600329,1
-13456.821528220591,-2966.302289238882,0
-12671.765433830093,-170.06134358689997,0
-7710.022956742164,8218.800744106808,0
3702.3330478014796,-7099.83542712271,0
1445.1599696954509,9860.772423258064,0
-9739.32986761,10149.416543611229,0
1354.2543397845766,1865.6242295163756,0
-5082.224340118615,18498.169356319755,0
-692.3175039595735,-6035.639266260498,0
-13905.9355937867,-3038.9195795507117,0
6570.318634493353,-1172.034993459435,1
-10758.77546725631,-4340.449757458435,0
-5165.114208875115,-2084.335630944345,1
16856.91113215773,3377.7269047300733,0
-2257.3130303925936,-4365.911493708457,0
-8827.4384297426,961.5034902063944,0
-8346.03880169064,3115.941350645113,1
-4599.595671764742,12743.597288696845,0
-12197.995784170065,-1448.0082545729651,0
-385.72814626523177,4679.271176026227,0
-11893.968302094992,-2130.683042559241,1
2523.298511250825,1694.5978159106362,0
580.261780369292,-5890.254632191447,0
-3921.133801556436,5268.021460204862,1
-4752.732088187748,-6134.705259152959,1
11703.991411320523,1276.1835834328213,0
14331.693662195885,4723.8362212191305,0
-6932.144503185066,8008.370080392964,0
4373.576163862446,6370.416295651014,0
-8385.06745520185,1076.211341747411,1
998.4165179969877,10585.384416683457,0
-3528.947215772285,-1301.3970632175904,0
-8418.151458246524,366.23430692373086,0
36839.71494847363,3196.0981757882228,1
17326.161511993636,-7938.420346601494,0
-7874.087301258225,-644.6025626420756,0
-7260.20653579285,5165.010424089434,0
12257.336281081054,-10164.339332363455,1
19098.848029610228,-2692.9455923331147,0
-8155.6312193383665,15114.027965318484,0
11424.323562727608,501.6081935925381,0
-5062.500876005042,1805.3788343650212,0
-9734.164330842686,-525.8955579166281,0
-667.2626640418257,-1739.3370913216604,0
-13712.16529631458,-2549.259050725017,0
1152.5106751198473,-1662.0241681454022,0
3247.8046558614624,-9315.92356409553,0
-6048.855892591449,-1418.5695962780314,1
-14264.554826425929,-2625.6137335884378,0
-2536.4364499949716,3094.298146314656,1
-10000.48668965374,-167.03473821837997,0
-9806.825595361908,-2807.6381015728034,0
-3044.680610831576,1452.6593307918247,0
-658.6566972235614,-6847.545802558256,0
-8001.308739304922,2094.3346463017224,0
20109.819633028288,5525.797508348425,1
12488.401076390255,999.1746294252662,0
11616.503717528489,-12160.616331510993,0
19985.97757180428,6018.821196181652,1
8563.246343456416,27.732368653069443,0
-7776.744957581431,261.9106416905747,1
-9038.489870282549,-77.54206568499967,0
-4505.0002900298605,-406.434511353586,0
3476.738918594001,-1286.444243179542,0
-7764.23586926411,8195.142504399557,0
13376.520198159062,2659.5697640165017,0
-3313.1595335332822,-2686.8910982036455,0
61.026269119949575,-4936.849726296169,0
-8016.751298519073,-2893.818016517967,0
1405.0130568784443,-6069.9791914464495,0
-4290.714564486669,10831.508211942957,0
-4190.510891541944,95.75338272531553,1
5531.092430318804,12257.481033079825,1
-9727.44959973426,-3083.1119458894727,0
110.06396732188477,10068.735235526703,0
26176.687064790727,-4557.252199717802,0
2402.0624362185736,-1569.5097774271271,0
14768.386107177921,-2288.5837068631945,0
-7236.132959416847,-4155.83854555211,0
-10595.498676055853,-3793.8707269752313,0
-8525.702418028635,-2929.137555402709,1
-12626.345915629787,-2348.4463766813765,0
-12870.652332441015,-1839.1789745332146,0
8646.330672817676,11225.898983434672,0
10123.007265543976,-3674.0637546046046,0
-11883.756100389937,-3859.402831845981,0
-13618.40970574599,-3201.527166430678,0
-11463.639016307732,-106.91387140268534,0
16054.538331311298,-2999.2324302607776,0
13875.146558495107,8864.98194206357,0
-11344.74727726542,-1868.8680911141996,0
-7146.554286289139,15045.699483470795,0
10246.614533654316,8337.984030693035,0
8373.818362624821,-4013.43157673385,0
-10818.243753900468,1884.5841498003201,0
-10483.169265533454,-1800.9161232894119,0
3172.8810918176277,852.5929783513334,0
-5945.5099800459975,3003.287908288102,0
1890.2962948115019,-7452.595732283109,0
-8511.377191321913,13032.783634750991,0
2259.8713957787186,3934.6151291574315,0
8893.157800753717,7795.15769078917,0
-3112.953825056753,-3774.095312563752,0
21039.56283871505,-11012.707188895776,0
10055.671204920116,6165.106572484572,0
1723.0642328808863,-1607.5829170944805,0
-1672.7734294091806,645.2123326320052,0
-14260.79051563628,-2962.9343155214438,0
-2059.9676619795355,5195.611388249745,0
-9873.253670157166,-48.48667544688578,0
-7254.086322784075,-2371.7547448515825,0
-12699.173571006966,-3358.7620235779555,0
9710.219332667017,-6172.923016950759,0
-10466.486057357783,-2818.426484450034,0
21834.090820333302,-12266.361441586892,0
13792.632235633704,-4382.875143033518,1
-10356.514238294068,-2772.9514563499524,0
-12449.808117805016,-3026.396899806123,0
27025.555825805684,4235.971446863581,1
-1847.9171306221579,-1866.6660871287065,0
6729.077334515019,-3609.851706773184,1
-1056.6290440301618,8460.604931912027,0
-9840.053540456087,-4600.232609008524,0
8433.455672259617,2040.9542475317494,0
-12572.749636779365,-1435.0054735342296,0
-10179.255846325672,-3128.0961706960575,0
-7798.673945861059,13661.081936924442,0
5853.447902735072,-9150.833601842298,0
17260.89969039417,5548.042614191649,0
-2027.1084552077136,-7372.127902686567,0
-794.3723818222297,-872.7708573799882,0
11834.094210431274,5814.319922244327,0
-4369.932800784929,-4355.258910845674,0
-6381.272563085582,-407.78883565579827,0
-10080.753512547368,4932.623737654998,0
-9306.66879479798,8113.759409453962,0
7437.355793872521,7893.28715062964,0
822.3092957312219,1122.671962028703,0
-10240.400957195243,-2875.9902625937593,0
-7010.3149788408045,493.7890467337247,0
-14109.072311086707,-3087.4272954630137,0
23322.776263766063,-11610.57978769144,0
-13167.011910499943,-2026.2959429084842,0
-7065.873994185736,-5030.439679169262,0
4532.328239951075,-6971.515619865961,1
7629.911077302855,-9744.753751034092,0
-4365.802990460561,-96.698286355866,0
-13027.433940932855,-3377.1662201524764,1
-4318.091921808611,-4017.969154700064,1
250.1032136732265,3492.138112536023,0
-7599.894392716283,-2502.51418868942,0
10455.685983002448,3078.33326984372,0
1791.2925972913981,-3815.2644853643947,0
-6406.625394687724,-4164.175220246328,0
2899.4101238322473,3551.979762150787,0
619.359468290575,8965.60255671937,0
-10192.659377517619,-153.2651936670627,0
7431.236130942107,-5379.921151407358,0
-1735.268737172899,-2084.420836961218,1
21945.254525329787,858.945384546917,0
-12951.038981368774,677.9130202447545,1
20933.43340227342,1875.7087921276461,0
-9499.131252540785,-3501.6087251142603,0
-445.06965831594243,6821.952941028148,0
-7265.807567724954,-4531.975877085159,1
5773.318023293312,-8591.093408575845,0
-9659.471142384416,-2999.079462004743,0
-3199.6052406342733,9864.444633353563,0
-8160.6625499962975,15178.03769669116,0
-2071.3880285215237,-1325.3131986808398,0
2.1126402693334967,7282.607291292505,0
-11561.15790716669,2203.9342191200994,0
15249.8380405334,-13424.99566741329,1
-8740.144271125359,-4473.701929771843,0
-13008.600726316627,-3404.814897102517,0
-12142.114364038582,-3003.8503148759537,0
1836.6196736854254,6460.816371574416,0
1149.3304950610836,-6211.163283983654,0
-6970.672048589653,4922.537025955453,0
11965.95560798686,10053.673887394112,0
-9906.731094126724,-2875.1485704570996,0
11987.512975071295,6508.552280019765,0
8253.521974428186,4674.541172650766,0
8859.220834285112,1323.0865438995897,0
-4618.694027643125,-2462.39879914463,0
-7421.354631787941,-724.5701982042469,0
-10620.576836748747,4715.2612103461815,0
4474.423718529688,2960.871813179384,0
2789.457626869167,-9061.519187364935,0
7682.890763994084,1136.6460840920372,1
-2307.0623882954787,176.96344499790075,0
13879.971126433702,-7863.001430189812,0
-12136.754334222032,41.590902182780155,1
-11313.263236875095,5698.325083900672,0
-5435.507631238432,1017.552762055383,0
476.90153020191246,-7300.8079852727105,0
-8299.930572989604,-3155.8201575689113,0
-6353.071205826815,14134.090336685647,0
-1477.706167664668,552.2905702219155,0
21104.272279278885,-12250.484094979056,0
-5908.572794957909,1836.6613661996998,0
850.1192344317788,-6762.159807019241,0
4361.353941504545,-8318.003764740664,0
4632.710823953086,-2569.814603939097,1
18822.769003705078,-9510.981617933514,1
-8278.074041124952,6511.853570471243,0
2297.3677579184514,-856.3582760423401,0
3559.2555908274153,7329.29058861934,0
9682.060553291078,-487.8121710960977,0
10747.824599965286,-9521.360235828486,1
21953.35457392966,-5223.768558761352,0
25676.17295623418,5345.326771628876,1
-11710.5473058153,-1762.8924892184211,0
-9634.58028280803,-2076.072308245492,0
8511.888289293158,-3241.9829612950907,0
12522.209185253469,7414.871357884402,0
-8772.379239389313,93.11246604792814,0
-9110.84356800943,-3984.53208298569,0
-12957.50159893588,-3486.2936640650237,0
110.09090980531073,3246.318058407881,0
2749.1963292007385,-7105.253268681635,0
34454.323718896245,-2157.590365498122,0
-6455.849490792856,14020.984995625233,0
3286.654935115759,-2310.1967584993404,1
-13541.245997396598,-1818.924614744342,0
-12984.869907677165,-3531.5458233197633,0
-6592.026980750688,-1048.7512143600134,1
-6703.372643576051,-3106.921851304622,0
-11180.301230940335,1933.5207649884296,0
6852.790215662924,-411.0651479250555,0
-12343.626257099044,-3009.5199987962765,0
-14431.442128930821,-2254.1250626734336,0
15441.22453597603,2795.4650470474626,0
1820.0193506223586,11446.141751146295,0
-10.267668549762675,14966.623379186956,0
17177.368600131816,-4389.521420500594,1
-14105.442351409765,-2722.123004298465,0
12903.778768209831,1351.4105667556878,0
-4393.564901582064,-837.9105550426375,0
-5756.076541428103,-2569.0906455772724,0
-3824.1033229592504,-997.2978452411812,0
-13705.082734557252,-2534.7500685836258,0
-6742.507349654617,5324.078830935559,0
-14618.904359296374,-2675.5773641781097,0
9032.947135060305,-650.4242724366331,0
10670.444474351807,1533.023749344683,1
8436.949277716743,-1906.626530510364,0
-8602.115476798173,-4324.602081819874,1
10037.044870389727,-237.41236201436914,0
-6886.6870027418845,1258.8081153607563,0
2368.336828413103,1322.20164462728,0
-6197.829228893888,-3226.8222663905735,0
-10445.93068678143,396.34145203502567,0
12260.757035230195,16128.826341994361,0
-7682.216091081919,-130.12285543283315,0
15593.300602750787,9616.226231437471,0
-5840.069430033,6277.170248991579,0
26271.65378161303,-1206.471220179447,0
12454.1722898974,12425.808019293976,0
11826.04947305175,2209.0692757150646,0
-11180.851118315295,-3182.6311885487717,0
-2922.086845951919,-2828.5708506831097,0
-10645.2953658242,-1119.8559365149995,1
-7565.361783440008,-291.1330109942228,0
5989.952301981153,-7226.684886059245,0
-8496.312243535038,4802.883572843326,1
-6606.664746068653,2174.3551686893525,0
-1481.927285314392,6521.677466813802,0
-255.43662340828996,11479.455955820978,0
5052.123228871747,1172.846420489127,0
-5539.096472869738,-2427.848099161381,1
-9223.400181020674,-2918.3254872425796,0
6401.584220947978,-5285.335928854468,0
27158.248263966096,-5010.79263606365,1
-12675.168519284101,-2625.3055260143547,0
-3208.115655393385,-5452.976212546177,0
-5896.212154740966,-5994.78636279872,0
-14067.929544631847,-1255.2751205695727,0
20277.113944801662,5299.944352297165,0
-12207.995841175954,-1415.4520320984575,0
-10595.188372563312,4245.352686618958,0
16814.79426057025,7446.770347590218,0
-1641.6929379531211,10638.450580560337,0
-10419.128925549117,708.6017577896832,1
26817.952377344685,2138.2279897215867,1
26092.650230736217,6358.850472721639,1
-3405.423812194649,-4333.652305299114,0
-4741.334874178185,1336.0453996103306,1
-7183.077136661424,-39.18077002563132,0
-4716.832706183701,4075.338857564154,0
-13598.092468466173,-712.093965876843,0
-6066.155090816617,-2121.970994199978,0
-13675.457913185277,-86.54068207665841,0
-876.9793815830744,-3211.3433738105537,0
-8362.977503111642,12889.987800899162,0
10749.098997190074,695.2805160052503,0
-8070.462315650077,-5248.225264045443,0
-10236.381275573902,-4087.959170531117,0
-12497.565552317415,-547.5680860047687,0
-6787.847059203897,-4665.264293040338,0
28358.254205264464,-3976.0150103221413,0
5641.452007450283,-4030.2078542827207,0
16025.481412367735,6552.273994984464,1
-11405.77914453527,-3858.910041026035,0
2964.473430910257,-4669.469442510652,0
-13269.800192461065,-3200.3977687775305,0
17264.161434846133,-4954.919902927415,0
11348.40682799805,-7887.797805611965,1
-4747.933140835828,-944.3568165679521,1
6373.375714576752,2416.7882597106855,0
-6711.474455048105,-3438.821151811912,1
-12143.267883395589,1825.0409758042697,0
-5991.5980932062175,81.3015803060116,0
-6302.789359562927,-4903.842905172998,0
1461.836867897775,1490.6111350414167,0
1.233170597737626,4653.740376467916,0
-3972.0080975182027,2398.6850205244427,0
10269.575684922398,-94.04056698480417,0
-5939.1477830513595,-5578.291895837865,0
5206.477839466828,7527.655184456109,0
-191.183101062099,9942.932078783806,1
8402.739730452933,15590.912855148195,0
4125.374485545402,-1989.1895380819003,0
-6862.071804158087,936.8156498317567,0
4983.457670993892,-7278.7293682387535,0
7529.591986136806,311.5690845663248,1
-6099.612921703425,-3599.5033273404783,0
-2251.1034599261147,-751.9287279474765,1
-11186.616193414351,1350.0517677827447,0
4157.520690213663,8383.466760134876,1
36296.36286514582,3572.449962054454,1
-4971.914215031082,-2045.4699009116546,1
-12534.114543192178,-1744.0380281196806,0
2080.3018627387137,-6224.290981252799,0
-8452.858648545967,3229.2301692646924,0
23787.425907909783,-6296.280894364103,0
386.9017890588402,210.44817671634564,1
13945.073504889922,-1221.2697128478333,1
-6156.8794366775855,-2541.4262266744136,1
-469.09855298907314,15538.253720063036,0
-9686.97612067794,-2822.6347100896846,1
2885.0384711536535,437.81756758374695,0
-14079.36674515019,-3046.9359291600404,0
12118.485125965613,-7386.15552444194,0
-6413.741705971874,1575.6169364994603,1
-5884.577064291105,2942.8550666793835,0
28539.838628122205,-11776.2305593809,1
2606.748598205122,-2694.098746811327,1
-2397.2409789335816,-78.90948013477555,0
4033.12334665854,4587.955080154986,0
-13005.709320463862,1122.2191834707364,0
10300.218304633352,-9157.685655109868,0
-3574.2673429086517,-597.7634057421046,0
-773.8519356089619,2505.097745619403,0
-8022.35068758997,10361.369440265109,0
12269.380671463008,-4542.713779212404,0
-9225.850167916971,-3422.5980480330377,1
-14769.478179874628,-2714.119052614107,0
5791.056849271219,-7043.4475903124185,0
-14023.285345731585,-2107.7854310485636,0
3679.6865586004023,1085.130208204023,0
-12649.625494159023,-3137.3315325653803,0
-11404.813340667923,-2991.795668814779,0
5848.142298749142,10232.702370293599,0
-8498.984266715546,-4278.505088195913,0
-6952.5570439057055,-3999.278751590229,0
25638.553067192785,-6928.504542763188,0
65.73720529125967,7393.307481847531,0
-8303.419325388993,-427.74976071548554,0
675.7778407198111,-3177.210401720897,0
-2764.2506692707175,5730.912169781868,0
-1961.307015046892,-2627.643953416053,0
5284.659154975368,-8579.23851431393,0
4897.389850718504,-4914.050746632085,0
-7701.507880497046,-645.7758352749529,0
-7150.275355592861,-5221.451417172842,0
14265.98542179981,5248.871725253894,1
2674.559514141056,1196.3885262805588,0
-11670.910619315695,-1544.348307473025,1
4505.389532311154,-5702.633813201914,0
26262.781939859546,4899.205644879533,1
-12305.474174597726,746.2133091150004,0
18384.380000742334,9415.73879678815,0
-7180.8839830646575,2351.558170379277,0
-7190.821972757566,-3314.455242172616,0
4465.563810115087,-2545.9997857915023,0
21645.302744478075,-8402.213170584593,0
-14011.036636256691,-2740.57847575282,0
-6285.468928838913,-4957.6192639668925,0
-12177.707709114533,-3748.513725933789,0
-913.1779999436221,-6589.342105923346,0
20017.147223714885,-104.25777894169232,0
-609.078290349571,-6661.509821918728,0
-13922.978387494346,-2890.107673476159,0
-12886.432058427908,-3614.0802703450267,0
16205.289338111455,12200.502284957465,0
4125.931900762109,-353.90042579023657,0
-12914.090678756966,-962.1701614853837,0
-12569.647402781318,-1699.9763947821873,0
-2698.9309308773645,5375.919134539823,0
2698.664161187582,2310.135031423476,0
-4921.460847205266,-964.2681288771291,0
2756.9913015283055,3346.908785765291,0
4388.306010795921,-887.217018747257,0
19414.310682337717,-6961.512084492099,1
-2554.238485401629,-98.68341604717352,0
9315.56564838651,112.92967144406794,0
6111.846842045088,-8700.551055519725,0
-7158.560014376061,-5650.097479730646,0
-11287.73177578034,-1652.5081887170568,0
-3160.4030987706665,2232.2837255382274,0
21729.077449384342,10470.627461119833,0
7442.112189019015,11299.358358624722,0
-5236.2234466330865,9518.474481308416,0
-11381.496827503783,-3119.8600354197406,0
-12399.549465421358,-2585.4635728995727,1
-2999.9321999288804,5058.452481623761,0
-250.97923566380268,2023.894054409071,0
-10224.117536794267,-2366.8389606041396,1
8869.596556281529,-5722.38720170477,0
7645.416140271533,-2949.4699439931687,1
-4263.706694260754,1277.3460457996516,0
21308.33755268412,5651.0279122142365,1
-1712.9019290617434,5765.175505074247,0
-11061.680290581568,948.0389933621427,0
-10699.918772839766,-2982.1159064093576,0
-3183.9674549526662,-7117.571469212566,0
1539.4818673625668,668.4740169991023,0
7324.518643161413,11631.638954020591,0
22543.113725068608,-1911.9744063754558,1
-8030.926168551092,1929.9897512094058,0
-5837.900510220341,-3677.5463856183387,0
-10329.665379653346,3613.210836359094,0
4421.491923260783,2803.361974522404,1
-11954.692259839603,-1388.2173409619152,0
-5817.587737754706,7802.1097134946085,0
-3397.804465340774,7865.482157818451,0
-6811.5385565862925,-917.9449115382795,0
16456.248593890672,2436.0095264925967,0
17786.94271442255,9166.276984623237,0
-14250.771470656511,-3264.380129737974,0
-582.2530112513869,407.7571819317136,0
1908.3199789773826,-59.55094165275523,0
1406.0462231600286,3322.9078144820514,0
-7786.455617771623,6638.808663036005,0
-9921.492707115427,-3014.6006904874403,0
-11176.458814209513,-1001.7847895688396,0
-10779.050672524032,-2618.6768711984123,0
17829.38417903702,-2242.7301150368367,0
11585.45948352068,-6982.123002249225,0
11137.228769374899,8083.1701740494045,0
-8950.352015252836,4006.2647975053433,0
-12023.928176719455,-3120.5372607491354,1
26400.750374466304,9346.321245619723,1
-6178.402554240169,-4285.427115175567,1
-8618.043897930882,3695.8693605426415,0
-4228.326000362238,-5195.7935635895565,0
-6793.2722490814085,-4200.794556106414,0
4612.124873730812,10044.325180257567,0
26529.805511939623,-17247.432555163163,0
-10025.257433572886,-1547.836721536492,0
-13265.058193971803,-3676.8224145667277,1
6023.880226055855,-8188.981809982462,0
-4166.529039578563,-6158.039307150381,0
-1409.1003164742742,936.550929277666,0
33407.775026463874,-8929.006765397084,0
-1908.6118915559,11507.354273074601,0
6811.758377661783,-4854.757560338818,0
-5811.73364741622,11851.626151985696,0
-8352.952777140414,-2746.743127538971,0
-10257.953994037016,-4379.759503228327,0
662.5467581210196,-3780.91362043058,0
813.5705421327002,1348.8710491735173,0
-4917.500805873828,9539.16206887696,0
8794.54910297713,-9846.479923004095,1
12575.366282355986,-9455.926421385655,0
741.1610049112933,-4779.198561539209,0
-13172.027129011942,639.6010730060038,0
-8148.563068228865,2863.615137655637,0
16032.155521173827,-10820.67415990894,0
-1244.3522662801915,-4079.6942576205947,0
10612.290675103653,-6836.975679640172,0
-8699.753388978432,-531.0893394887839,0
-10466.980417607017,-4239.795985140996,0
-5918.75791068055,2865.5179489339343,0
-8454.581703661846,48.96712091156542,0
-4301.791881350906,-2148.642054786613,0
47.031219557404256,-7447.94901697268,1
-11804.975755344178,-2641.9080060279484,0
14106.027436849177,708.26855324392,0
29754.603420141313,6423.185185870141,1
17531.917952336546,-3537.09281248148,1
-9054.966410188641,-1326.9091488598142,0
-6708.63391956287,267.2014885361,0
-5303.734749253019,4178.798443875281,0
-5643.884549764451,1665.1544054763635,0
20361.26145900554,-9074.375037623468,0
-12481.637807358878,-3612.9319495676946,0
7482.528807840732,-1984.2776922097974,0
19413.904974240802,10408.792638529676,0
5744.718833169882,-5100.839989987857,1
-8027.89106753501,141.04002368020747,0
-9144.316213662049,-1215.8007187829933,0
-4296.95606384536,-676.3452847901526,0
17712.330179591885,231.32001954937687,1
-10138.98253295758,-4774.717191166703,0
14765.280576437344,13379.838321832209,1
4904.650484258233,-8461.905842618975,0
-10202.316939926222,7010.234897884418,0
11069.471499323008,-336.3367428329948,0
-443.742187976266,8066.690629295705,0
-12253.758946119833,-3281.705248205977,0
-1625.7335305223587,11900.345791082842,0
-4446.091945116932,-3354.739225359505,0
8409.144577520623,7719.7663175490015,0
-9840.710607716137,-2544.518685206909,0
11915.21083384956,6184.620744861846,0
-3525.465518398383,-791.9766822835832,0
22783.330457927106,-8121.8702731127105,0
-6217.772251472446,-953.2265158649511,1
-3358.3325873655413,-160.16416534773316,0
4391.464658544537,6825.736375715145,1
981.6510107992926,-1055.9906639370402,1
-11641.51819054118,2979.807992876911,0
-8971.605861670992,-1355.1831748350696,0
-816.2897465808783,5171.515077132344,0
10511.379319068888,-5538.941330847465,0
162.51528577007048,-4691.003346054346,0
-7843.832926013126,-2289.847201335663,0
31494.77007810895,-11950.904048596625,0
-1114.1883683199321,-3099.193222376104,1
-10151.52073823542,-4192.273884284123,0
-11161.747168150447,-4059.474901830866,0
-8501.479931408188,5153.596742722215,0
-1768.2873487338584,-7022.0744492953,0
1119.3118150846458,13240.21183628881,0
-13895.99039911581,-2249.7025704798552,0
15503.994630505644,-11240.992850455308,0
-14454.903517118075,-2911.1828841532133,0
21117.95475848182,-14993.753918606662,0
-13053.081200092161,-3645.8293209232074,0
8634.503753529047,-74.75041287411113,0
12079.3883282536,-1207.0601084396649,0
-9695.282307960793,5785.858253417273,0
-14166.949329384399,-3431.711730071242,0
-8567.792588690616,928.9602573292414,0
-12623.37392440802,-1117.3993126958785,0
